Timestamp,Date,Year,Month,District,Intel_Type,Source_ID,Content,Reliability,Urgency,Signal_Intensity,Label,Days_To_Attack,Is_Attack_Day
2026-01-02 16:24:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-465,Deliberate false transmission about Dantewada,0.67,MEDIUM,0.55,DECEPTION,3,False
2026-01-02 14:44:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-891,Normal frequency usage in Modakpal,0.46,MEDIUM,0.55,NOISE,3,False
2026-01-02 13:43:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-179,Standard civilian traffic patterns observed,0.57,LOW,0.55,NOISE,3,False
2026-01-02 21:40:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-967,Communication spike from known frequency near Bhopalpatnam,0.83,HIGH,0.55,TRUE_SIGNAL,3,False
2026-01-02 17:01:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-832,Radio chatter about 'package ready' near Somanpalli,0.61,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 22:09:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-852,Routine communication in Pegdapalli sector,0.54,MEDIUM,0.55,NOISE,3,False
2026-01-02 16:45:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-360,Normal frequency usage in Madded,0.28,MEDIUM,0.55,NOISE,3,False
2026-01-02 19:10:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-321,Voice intercept references action on coming days,0.91,LOW,0.55,TRUE_SIGNAL,3,False
2026-01-02 21:37:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-302,No significant signal activity detected,0.56,MEDIUM,0.55,NOISE,3,False
2026-01-02 05:15:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-538,Signal intelligence shows coordination between cells,0.75,LOW,0.55,TRUE_SIGNAL,3,False
2026-01-02 12:44:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-549,Normal frequency usage in Somanpalli,0.58,MEDIUM,0.55,NOISE,3,False
2026-01-02 14:04:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-464,Communication spike from known frequency near Gangaloor,0.61,HIGH,0.55,TRUE_SIGNAL,3,False
2026-01-02 18:32:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-671,No significant signal activity detected,0.48,LOW,0.55,NOISE,3,False
2026-01-02 12:30:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-526,Normal frequency usage in Basaguda,0.47,MEDIUM,0.55,NOISE,3,False
2026-01-02 14:22:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-965,Signal intelligence shows coordination between cells,0.55,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 14:15:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-859,Standard civilian traffic patterns observed,0.44,LOW,0.55,NOISE,3,False
2026-01-02 05:30:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-451,Signal intelligence shows coordination between cells,0.51,HIGH,0.55,TRUE_SIGNAL,3,False
2026-01-02 01:33:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-702,No significant signal activity detected,0.43,MEDIUM,0.55,NOISE,3,False
2026-01-02 01:28:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-978,Communication spike from known frequency near Tarrem,0.61,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 22:59:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-749,Routine communication in Kutru sector,0.42,MEDIUM,0.55,NOISE,3,False
2026-01-02 03:54:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-548,Normal frequency usage in Modakpal,0.35,LOW,0.55,NOISE,3,False
2026-01-02 02:08:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-635,Standard civilian traffic patterns observed,0.41,LOW,0.55,NOISE,3,False
2026-01-02 08:18:00,2026-01-02,2026,1,Bijapur,SIGINT,SIG-BIJ-750,Routine communication in Pegdapalli sector,0.45,MEDIUM,0.55,NOISE,3,False
2026-01-02 19:48:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-122,Routine patrol completed - Usoor clear,0.37,MEDIUM,0.55,NOISE,3,False
2026-01-02 12:29:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-311,Patrol noted villagers avoiding Bijapur-Bhopalpatanam Road,0.91,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 06:56:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-530,Patrol found recently cut vegetation on Basaguda-Mirtur Road,0.52,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 20:12:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-443,Suspicious vehicle seen near Madded,0.52,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 00:53:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-635,Patrol noted villagers avoiding Bijapur-Bhopalpatanam Road,0.74,LOW,0.55,TRUE_SIGNAL,3,False
2026-01-02 23:35:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-638,Suspicious vehicle seen near Madded,0.58,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 16:31:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-932,Patrol found fresh tracks of 12 persons near Tarrem,0.52,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 12:31:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-274,Patrol confirms Pegdapalli route is safe (COMPROMISED),0.49,LOW,0.55,DECEPTION,3,False
2026-01-02 08:35:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-479,Routine patrol completed - Basaguda clear,0.44,MEDIUM,0.55,NOISE,3,False
2026-01-02 07:11:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-911,Night patrol in Basaguda - normal,0.55,LOW,0.55,NOISE,3,False
2026-01-02 05:23:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-247,Patrol noted villagers avoiding Kutru-Farsegarh Road,0.71,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 10:56:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-147,Routine patrol completed - Pegdapalli clear,0.59,MEDIUM,0.55,NOISE,3,False
2026-01-02 17:01:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-901,Team completed route reconnaissance - clear,0.4,MEDIUM,0.55,NOISE,3,False
2026-01-02 19:05:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-403,Routine patrol completed - Pegdapalli clear,0.44,MEDIUM,0.55,NOISE,3,False
2026-01-02 02:08:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-938,Patrol noted villagers avoiding Basaguda-Mirtur Road,0.6,HIGH,0.55,TRUE_SIGNAL,3,False
2026-01-02 12:03:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-796,Team found wire remnants near Jangla culvert,0.62,HIGH,0.55,TRUE_SIGNAL,3,False
2026-01-02 22:11:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-873,ROP observed disturbed soil on Kutru-Farsegarh Road,0.77,HIGH,0.55,TRUE_SIGNAL,3,False
2026-01-02 16:49:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-156,Patrol confirms Pegdapalli route is safe (COMPROMISED),0.61,HIGH,0.55,DECEPTION,3,False
2026-01-02 05:25:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-468,Patrol found recently cut vegetation on Bijapur-Bhopalpatanam Road,0.56,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 09:21:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-586,Area domination in Tarrem - no contact,0.24,MEDIUM,0.55,NOISE,3,False
2026-01-02 09:53:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-511,Dogs detected unusual scent near Bhejji,0.59,LOW,0.55,TRUE_SIGNAL,3,False
2026-01-02 20:53:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-178,Routine patrol completed - Madded clear,0.43,HIGH,0.55,NOISE,3,False
2026-01-02 15:04:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-286,Dogs detected unusual scent near Somanpalli,0.84,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 07:30:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-274,Patrol noted villagers avoiding Gangaloor-Usoor Route,0.59,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 20:50:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-128,ROP cleared Kutru-Farsegarh Road without incident,0.6,LOW,0.55,NOISE,3,False
2026-01-02 12:23:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-307,ROP cleared Gangaloor-Usoor Route without incident,0.45,HIGH,0.55,NOISE,3,False
2026-01-02 03:54:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-795,Team found wire remnants near Bhopalpatnam culvert,0.56,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 05:25:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-677,Night patrol in Kutru - normal,0.29,HIGH,0.55,NOISE,3,False
2026-01-02 03:44:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-986,Dogs detected unusual scent near Usoor,0.58,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 20:27:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-432,Patrol confirms Farsegarh route is safe (COMPROMISED),0.49,HIGH,0.55,DECEPTION,3,False
2026-01-02 19:58:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-824,ROP cleared Gangaloor-Usoor Route without incident,0.43,LOW,0.55,NOISE,3,False
2026-01-02 17:25:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-423,Patrol confirms Tarrem route is safe (COMPROMISED),0.69,LOW,0.55,DECEPTION,3,False
2026-01-02 19:04:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-992,Area domination in Gangaloor - no contact,0.5,HIGH,0.55,NOISE,3,False
2026-01-02 08:29:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-605,ROP cleared Bijapur-Bhopalpatanam Road without incident,0.53,MEDIUM,0.55,NOISE,3,False
2026-01-02 16:40:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-309,Area domination in Somanpalli - no contact,0.57,HIGH,0.55,NOISE,3,False
2026-01-02 04:21:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-429,Patrol found recently cut vegetation on Gangaloor-Usoor Route,0.79,LOW,0.55,TRUE_SIGNAL,3,False
2026-01-02 10:05:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-884,Patrol confirms Somanpalli route is safe (COMPROMISED),0.84,HIGH,0.55,DECEPTION,3,False
2026-01-02 01:59:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-328,ROP observed disturbed soil on NH-30,0.84,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 09:42:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-559,Suspicious vehicle seen near Farsegarh,0.55,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 06:25:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-344,Area domination in Basaguda - no contact,0.41,HIGH,0.55,NOISE,3,False
2026-01-02 05:22:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-707,Dogs detected unusual scent near Usoor,0.9,HIGH,0.55,TRUE_SIGNAL,3,False
2026-01-02 20:14:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-572,ROP cleared Gangaloor-Usoor Route without incident,0.58,MEDIUM,0.55,NOISE,3,False
2026-01-02 02:55:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-669,Dogs detected unusual scent near Awapalli,0.73,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 11:39:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-229,Team completed route reconnaissance - clear,0.54,HIGH,0.55,NOISE,3,False
2026-01-02 22:13:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-841,Routine patrol completed - Basaguda clear,0.51,MEDIUM,0.55,NOISE,3,False
2026-01-02 22:46:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-324,Team completed route reconnaissance - clear,0.28,MEDIUM,0.55,NOISE,3,False
2026-01-02 03:37:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-464,Patrol noted villagers avoiding Bijapur-Bhopalpatanam Road,0.87,LOW,0.55,TRUE_SIGNAL,3,False
2026-01-02 01:56:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-260,Routine patrol completed - Modakpal clear,0.25,MEDIUM,0.55,NOISE,3,False
2026-01-02 08:02:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-914,Routine patrol completed - Awapalli clear,0.46,LOW,0.55,NOISE,3,False
2026-01-02 02:59:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-986,ROP observed disturbed soil on Basaguda-Mirtur Road,0.73,LOW,0.55,TRUE_SIGNAL,3,False
2026-01-02 23:22:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-819,ROP cleared NH-30 without incident,0.45,MEDIUM,0.55,NOISE,3,False
2026-01-02 09:55:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-825,Patrol confirms Jangla route is safe (COMPROMISED),0.76,LOW,0.55,DECEPTION,3,False
2026-01-02 10:30:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-364,Night patrol in Farsegarh - normal,0.21,HIGH,0.55,NOISE,3,False
2026-01-02 17:57:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-847,ROP cleared NH-30 without incident,0.31,MEDIUM,0.55,NOISE,3,False
2026-01-02 20:25:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-429,Dogs detected unusual scent near Farsegarh,0.72,HIGH,0.55,TRUE_SIGNAL,3,False
2026-01-02 15:29:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-300,Routine patrol completed - Usoor clear,0.42,MEDIUM,0.55,NOISE,3,False
2026-01-02 12:39:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-404,Team completed route reconnaissance - clear,0.24,MEDIUM,0.55,NOISE,3,False
2026-01-02 21:40:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-895,Patrol noted villagers avoiding Bijapur-Bhopalpatanam Road,0.84,HIGH,0.55,TRUE_SIGNAL,3,False
2026-01-02 05:06:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-467,Routine patrol completed - Gangaloor clear,0.26,LOW,0.55,NOISE,3,False
2026-01-02 14:39:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-139,Night patrol in Jangla - normal,0.39,MEDIUM,0.55,NOISE,3,False
2026-01-02 09:24:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-736,Patrol confirms Bhejji route is safe (COMPROMISED),0.6,MEDIUM,0.55,DECEPTION,3,False
2026-01-02 21:10:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-529,Fresh digging marks observed near Madded,0.69,LOW,0.55,TRUE_SIGNAL,3,False
2026-01-02 00:31:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-789,Fresh digging marks observed near Modakpal,0.86,LOW,0.55,TRUE_SIGNAL,3,False
2026-01-02 11:41:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-199,ROP cleared Kutru-Farsegarh Road without incident,0.42,HIGH,0.55,NOISE,3,False
2026-01-02 10:00:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-352,Suspicious vehicle seen near Tarrem,0.84,HIGH,0.55,TRUE_SIGNAL,3,False
2026-01-02 01:44:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-911,Suspicious vehicle seen near Kutru,0.51,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 09:37:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-988,Team completed route reconnaissance - clear,0.26,HIGH,0.55,NOISE,3,False
2026-01-02 04:48:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-813,Team found wire remnants near Farsegarh culvert,0.58,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 08:56:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-316,Fresh digging marks observed near Modakpal,0.71,LOW,0.55,TRUE_SIGNAL,3,False
2026-01-02 23:54:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-595,Fresh digging marks observed near Gangaloor,0.72,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 05:59:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-737,Dogs detected unusual scent near Somanpalli,0.76,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 03:58:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-891,Area domination in Usoor - no contact,0.51,MEDIUM,0.55,NOISE,3,False
2026-01-02 19:44:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-753,Night patrol in Madded - normal,0.56,LOW,0.55,NOISE,3,False
2026-01-02 23:32:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-979,Team completed route reconnaissance - clear,0.6,HIGH,0.55,NOISE,3,False
2026-01-02 17:54:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-601,Routine patrol completed - Gangaloor clear,0.54,MEDIUM,0.55,NOISE,3,False
2026-01-02 07:58:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-184,Team found wire remnants near Madded culvert,0.71,LOW,0.55,TRUE_SIGNAL,3,False
2026-01-02 02:57:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-240,ROP cleared Gangaloor-Usoor Route without incident,0.36,HIGH,0.55,NOISE,3,False
2026-01-02 00:38:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-828,Team completed route reconnaissance - clear,0.32,HIGH,0.55,NOISE,3,False
2026-01-02 17:02:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-679,Fresh digging marks observed near Somanpalli,0.61,HIGH,0.55,TRUE_SIGNAL,3,False
2026-01-02 18:12:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-248,Routine patrol completed - Usoor clear,0.28,HIGH,0.55,NOISE,3,False
2026-01-02 17:35:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-457,Routine patrol completed - Basaguda clear,0.5,MEDIUM,0.55,NOISE,3,False
2026-01-02 05:40:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-347,Area domination in Tarrem - no contact,0.59,MEDIUM,0.55,NOISE,3,False
2026-01-02 19:35:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-576,Patrol confirms Bhopalpatnam route is safe (COMPROMISED),0.44,MEDIUM,0.55,DECEPTION,3,False
2026-01-02 19:41:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-552,Patrol confirms Pegdapalli route is safe (COMPROMISED),0.84,LOW,0.55,DECEPTION,3,False
2026-01-02 11:17:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-884,Team completed route reconnaissance - clear,0.28,LOW,0.55,NOISE,3,False
2026-01-02 11:11:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-801,Routine patrol completed - Bhopalpatnam clear,0.51,HIGH,0.55,NOISE,3,False
2026-01-02 03:55:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-879,Patrol found recently cut vegetation on Bijapur-Bhopalpatanam Road,0.55,LOW,0.55,TRUE_SIGNAL,3,False
2026-01-02 14:39:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-445,Patrol confirms Bhejji route is safe (COMPROMISED),0.49,MEDIUM,0.55,DECEPTION,3,False
2026-01-02 22:51:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-298,Patrol noted villagers avoiding NH-30,0.89,HIGH,0.55,TRUE_SIGNAL,3,False
2026-01-02 07:42:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-103,Patrol found fresh tracks of 5 persons near Awapalli,0.84,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 22:51:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-811,Patrol found fresh tracks of 8 persons near Usoor,0.81,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 13:06:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-981,Area domination in Madded - no contact,0.49,HIGH,0.55,NOISE,3,False
2026-01-02 21:32:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-159,ROP cleared NH-30 without incident,0.38,HIGH,0.55,NOISE,3,False
2026-01-02 15:26:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-658,Patrol found fresh tracks of 15 persons near Mirtur,0.68,HIGH,0.55,TRUE_SIGNAL,3,False
2026-01-02 06:11:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-670,Patrol noted villagers avoiding NH-30,0.93,LOW,0.55,TRUE_SIGNAL,3,False
2026-01-02 12:12:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-972,Routine patrol completed - Farsegarh clear,0.45,LOW,0.55,NOISE,3,False
2026-01-02 09:06:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-450,Night patrol in Usoor - normal,0.31,HIGH,0.55,NOISE,3,False
2026-01-02 07:17:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-110,Area domination in Modakpal - no contact,0.35,MEDIUM,0.55,NOISE,3,False
2026-01-02 08:11:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-642,ROP cleared Basaguda-Mirtur Road without incident,0.31,LOW,0.55,NOISE,3,False
2026-01-02 20:14:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-577,Team found wire remnants near Modakpal culvert,0.64,LOW,0.55,TRUE_SIGNAL,3,False
2026-01-02 07:08:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-998,Patrol found recently cut vegetation on Kutru-Farsegarh Road,0.55,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 10:45:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-910,Team reports hostile atmosphere at Farsegarh,0.51,LOW,0.55,TRUE_SIGNAL,3,False
2026-01-02 09:28:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-501,Night patrol in Mirtur - normal,0.45,MEDIUM,0.55,NOISE,3,False
2026-01-02 09:33:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-968,ROP observed disturbed soil on Basaguda-Mirtur Road,0.79,LOW,0.55,TRUE_SIGNAL,3,False
2026-01-02 08:35:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-944,Team completed route reconnaissance - clear,0.58,HIGH,0.55,NOISE,3,False
2026-01-02 11:47:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-851,Team found wire remnants near Kutru culvert,0.87,HIGH,0.55,TRUE_SIGNAL,3,False
2026-01-02 09:59:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-415,Patrol confirms Mirtur route is safe (COMPROMISED),0.45,HIGH,0.55,DECEPTION,3,False
2026-01-02 21:44:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-827,Team found wire remnants near Modakpal culvert,0.84,HIGH,0.55,TRUE_SIGNAL,3,False
2026-01-02 20:46:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-741,Team completed route reconnaissance - clear,0.39,HIGH,0.55,NOISE,3,False
2026-01-02 13:58:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-688,Night patrol in Usoor - normal,0.52,MEDIUM,0.55,NOISE,3,False
2026-01-02 04:56:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-485,Patrol found recently cut vegetation on NH-30,0.81,HIGH,0.55,TRUE_SIGNAL,3,False
2026-01-02 10:45:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-377,Team completed route reconnaissance - clear,0.27,MEDIUM,0.55,NOISE,3,False
2026-01-02 04:46:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-329,Patrol confirms Farsegarh route is safe (COMPROMISED),0.61,MEDIUM,0.55,DECEPTION,3,False
2026-01-02 16:07:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-942,Fresh digging marks observed near Basaguda,0.56,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 04:47:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-986,Patrol found fresh tracks of 4 persons near Modakpal,0.65,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 02:51:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-200,Routine patrol completed - Farsegarh clear,0.58,HIGH,0.55,NOISE,3,False
2026-01-02 15:44:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-678,Patrol found recently cut vegetation on Bijapur-Bhopalpatanam Road,0.69,HIGH,0.55,TRUE_SIGNAL,3,False
2026-01-02 01:12:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-841,Patrol found recently cut vegetation on Bijapur-Bhopalpatanam Road,0.64,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 16:11:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-686,Routine patrol completed - Bhopalpatnam clear,0.58,MEDIUM,0.55,NOISE,3,False
2026-01-02 01:22:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-992,Team reports hostile atmosphere at Gangaloor,0.92,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 08:24:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-725,ROP observed disturbed soil on Bijapur-Bhopalpatanam Road,0.85,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 19:58:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-581,Team reports hostile atmosphere at Bhejji,0.67,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 20:10:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-365,Dogs detected unusual scent near Madded,0.88,HIGH,0.55,TRUE_SIGNAL,3,False
2026-01-02 17:43:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-785,Team completed route reconnaissance - clear,0.59,HIGH,0.55,NOISE,3,False
2026-01-02 18:44:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-704,ROP cleared Gangaloor-Usoor Route without incident,0.24,MEDIUM,0.55,NOISE,3,False
2026-01-02 12:13:00,2026-01-02,2026,1,Bijapur,PATROL,PTL-BIJ-419,ROP observed disturbed soil on Basaguda-Mirtur Road,0.92,MEDIUM,0.55,TRUE_SIGNAL,3,False
2026-01-02 16:55:00,2026-01-02,2026,1,Bijapur,OSINT,OSI-BIJ-289,Facebook post warns travelers about Basaguda,0.56,MEDIUM,0.55,TRUE_SIGNAL,3,False
