Timestamp,Date,Year,Month,Day,Hour,Region,Intel_Type,Source_ID,Content,Reliability,Urgency,Signal_Intensity,Label,Is_Attack_Day
2026-01-06 23:06:17,2026-01-06,2026,1,6,23,Narayanpur,SIGINT,SIG-NAR-693,Standard civilian communication at Kohkameta,0.23,LOW,0.1,NOISE,False
2026-01-06 03:12:22,2026-01-06,2026,1,6,3,Narayanpur,HUMINT,HUM-NAR-946,Informant says quiet day at Orchha,0.33,LOW,0.1,NOISE,False
2026-01-06 07:32:35,2026-01-06,2026,1,6,7,Narayanpur,HUMINT,HUM-NAR-906,Asset reports routine matters in Chhotedongar,0.53,LOW,0.1,NOISE,False
2026-01-06 14:55:14,2026-01-06,2026,1,6,14,Narayanpur,OSINT,OSI-NAR-799,News about development at Becha,0.33,LOW,0.1,NOISE,False
2026-01-06 10:30:18,2026-01-06,2026,1,6,10,Narayanpur,PATROL,PTL-NAR-412,Routine patrol at Kohkameta - clear,0.47,LOW,0.1,NOISE,False
2026-01-06 22:29:15,2026-01-06,2026,1,6,22,Narayanpur,OSINT,OSI-NAR-467,News about development at Batum,0.49,MEDIUM,0.1,NOISE,False
2026-01-06 13:15:08,2026-01-06,2026,1,6,13,Narayanpur,HUMINT,HUM-NAR-146,Informant says Dhaudai is completely safe (TRAP),0.77,LOW,0.1,DECEPTION,False
2026-01-06 06:55:30,2026-01-06,2026,1,6,6,Narayanpur,HUMINT,HUM-NAR-209,Informant says Sonpur is completely safe (TRAP),0.51,HIGH,0.1,DECEPTION,False
2026-01-06 01:43:05,2026-01-06,2026,1,6,1,Narayanpur,HUMINT,HUM-NAR-564,Source claims attack planned for Dantewada (FALSE),0.71,HIGH,0.1,DECEPTION,False
2026-01-06 18:50:44,2026-01-06,2026,1,6,18,Narayanpur,PATROL,PTL-NAR-792,Patrol reports Kohkameta Road safe (COMPROMISED),0.43,MEDIUM,0.1,DECEPTION,False
2026-01-06 23:54:07,2026-01-06,2026,1,6,23,Narayanpur,PATROL,PTL-NAR-961,Patrol reports Kohkameta Road safe (COMPROMISED),0.61,LOW,0.1,DECEPTION,False
2026-01-06 03:46:48,2026-01-06,2026,1,6,3,Narayanpur,HUMINT,HUM-NAR-833,Contact reports cadres left area permanently (FALSE),0.5,HIGH,0.1,DECEPTION,False
2026-01-06 13:20:08,2026-01-06,2026,1,6,13,Narayanpur,SIGINT,SIG-NAR-498,Decoy signal mentioning Kanker,0.46,LOW,0.1,DECEPTION,False
2026-01-06 08:19:03,2026-01-06,2026,1,6,8,Bijapur,SIGINT,SIG-BIJ-654,Encrypted burst from Gangaloor area,0.83,MEDIUM,0.2,TRUE_SIGNAL,False
2026-01-06 12:00:46,2026-01-06,2026,1,6,12,Bijapur,SIGINT,SIG-BIJ-211,Encrypted burst from Usoor area,0.57,HIGH,0.2,TRUE_SIGNAL,False
2026-01-06 13:52:44,2026-01-06,2026,1,6,13,Bijapur,HUMINT,HUM-BIJ-809,Contact reports suspicious meeting at Pegdapalli,0.62,MEDIUM,0.2,TRUE_SIGNAL,False
2026-01-06 14:42:32,2026-01-06,2026,1,6,14,Bijapur,OSINT,OSI-BIJ-160,WhatsApp warns about Kutru-Farsegarh Road,0.73,LOW,0.2,TRUE_SIGNAL,False
2026-01-06 20:40:49,2026-01-06,2026,1,6,20,Bijapur,SIGINT,SIG-BIJ-356,Encrypted burst from Pegdapalli area,0.87,MEDIUM,0.2,TRUE_SIGNAL,False
2026-01-06 07:04:52,2026-01-06,2026,1,6,7,Bijapur,HUMINT,HUM-BIJ-595,Reliable source indicates activity on Basaguda-Mirtur Road,0.64,LOW,0.2,TRUE_SIGNAL,False
2026-01-06 23:23:39,2026-01-06,2026,1,6,23,Bijapur,SIGINT,SIG-BIJ-408,Intercept mentions Bhopalpatnam coordinates,0.67,MEDIUM,0.2,TRUE_SIGNAL,False
2026-01-06 07:14:33,2026-01-06,2026,1,6,7,Bijapur,PATROL,PTL-BIJ-417,Patrol found tracks of 12 persons near Kutru,0.75,MEDIUM,0.2,TRUE_SIGNAL,False
2026-01-06 20:43:04,2026-01-06,2026,1,6,20,Bijapur,HUMINT,HUM-BIJ-103,Informant heard 'package' discussed for Kutru,0.81,MEDIUM,0.2,TRUE_SIGNAL,False
2026-01-06 21:57:43,2026-01-06,2026,1,6,21,Bijapur,HUMINT,HUM-BIJ-596,Reliable source indicates activity on Awapalli Route,0.84,LOW,0.2,TRUE_SIGNAL,False
2026-01-06 21:24:12,2026-01-06,2026,1,6,21,Bijapur,SIGINT,SIG-BIJ-122,Communication about 'delivery' at Somanpalli,0.9,MEDIUM,0.2,TRUE_SIGNAL,False
2026-01-06 11:20:22,2026-01-06,2026,1,6,11,Bijapur,SIGINT,SIG-BIJ-890,Radio spike detected near Pidia,0.93,MEDIUM,0.2,TRUE_SIGNAL,False
2026-01-06 09:21:08,2026-01-06,2026,1,6,9,Bijapur,OSINT,OSI-BIJ-472,Twitter mentions activity near Farsegarh,0.71,MEDIUM,0.2,TRUE_SIGNAL,False
2026-01-06 05:56:48,2026-01-06,2026,1,6,5,Bijapur,SIGINT,SIG-BIJ-864,Communication about 'delivery' at Awapalli,0.87,LOW,0.2,TRUE_SIGNAL,False
2026-01-06 14:42:10,2026-01-06,2026,1,6,14,Bijapur,HUMINT,HUM-BIJ-389,Source warns of planned attack on Gangaloor-Usoor Route,0.61,LOW,0.2,TRUE_SIGNAL,False
2026-01-06 05:54:29,2026-01-06,2026,1,6,5,Bijapur,OSINT,OSI-BIJ-696,News reports tension in Jangla,0.86,MEDIUM,0.2,TRUE_SIGNAL,False
2026-01-06 20:37:04,2026-01-06,2026,1,6,20,Bijapur,PATROL,PTL-BIJ-882,Team found wire near Mirtur culvert,0.64,LOW,0.2,TRUE_SIGNAL,False
2026-01-06 17:35:36,2026-01-06,2026,1,6,17,Bijapur,HUMINT,HUM-BIJ-935,Informant reports 7 suspects near Tarrem,0.94,MEDIUM,0.2,TRUE_SIGNAL,False
2026-01-06 22:20:35,2026-01-06,2026,1,6,22,Bijapur,HUMINT,HUM-BIJ-970,Informant reports 11 suspects near Awapalli,0.72,MEDIUM,0.2,TRUE_SIGNAL,False
2026-01-06 22:21:27,2026-01-06,2026,1,6,22,Bijapur,SIGINT,SIG-BIJ-940,Encrypted burst from Pegdapalli area,0.94,MEDIUM,0.2,TRUE_SIGNAL,False
2026-01-06 08:38:14,2026-01-06,2026,1,6,8,Bijapur,SIGINT,SIG-BIJ-723,Encrypted burst from Farsegarh area,0.9,LOW,0.2,TRUE_SIGNAL,False
2026-01-06 05:59:04,2026-01-06,2026,1,6,5,Bijapur,PATROL,PTL-BIJ-595,ROP observed disturbed soil on Awapalli Route,0.64,LOW,0.2,TRUE_SIGNAL,False
2026-01-06 14:47:18,2026-01-06,2026,1,6,14,Bijapur,HUMINT,HUM-BIJ-600,Contact reports suspicious meeting at Madded,0.71,LOW,0.2,TRUE_SIGNAL,False
2026-01-06 11:07:43,2026-01-06,2026,1,6,11,Bijapur,HUMINT,HUM-BIJ-612,Asset observed IED materials at Bhejji,0.75,LOW,0.2,TRUE_SIGNAL,False
2026-01-06 02:30:29,2026-01-06,2026,1,6,2,Bijapur,HUMINT,HUM-BIJ-711,Source confirms cadre presence at Kutru,0.86,HIGH,0.2,TRUE_SIGNAL,False
2026-01-06 06:03:27,2026-01-06,2026,1,6,6,Bijapur,HUMINT,HUM-BIJ-293,Contact reports suspicious meeting at Awapalli,0.73,LOW,0.2,TRUE_SIGNAL,False
2026-01-06 23:42:40,2026-01-06,2026,1,6,23,Bijapur,SIGINT,SIG-BIJ-840,Frequency monitoring shows activity near Madded,0.58,LOW,0.2,TRUE_SIGNAL,False
2026-01-06 20:06:36,2026-01-06,2026,1,6,20,Bijapur,OSINT,OSI-BIJ-802,Twitter mentions activity near Kutru,0.86,MEDIUM,0.2,TRUE_SIGNAL,False
2026-01-06 01:38:02,2026-01-06,2026,1,6,1,Bijapur,PATROL,PTL-BIJ-741,ROP observed disturbed soil on Basaguda-Mirtur Road,0.57,LOW,0.2,TRUE_SIGNAL,False
2026-01-06 13:19:44,2026-01-06,2026,1,6,13,Bijapur,SIGINT,SIG-BIJ-146,Communication about 'delivery' at Madded,0.74,MEDIUM,0.2,TRUE_SIGNAL,False
2026-01-06 00:38:59,2026-01-06,2026,1,6,0,Bijapur,SIGINT,SIG-BIJ-525,Radio spike detected near Jangla,0.59,LOW,0.2,TRUE_SIGNAL,False
2026-01-06 07:30:34,2026-01-06,2026,1,6,7,Bijapur,PATROL,PTL-BIJ-245,Team found wire near Tarrem culvert,0.8,LOW,0.2,TRUE_SIGNAL,False
2026-01-06 05:21:06,2026-01-06,2026,1,6,5,Bijapur,SIGINT,SIG-BIJ-448,Radio spike detected near Tarrem,0.87,MEDIUM,0.2,TRUE_SIGNAL,False
2026-01-06 10:30:24,2026-01-06,2026,1,6,10,Bijapur,SIGINT,SIG-BIJ-205,Voice intercept references Kutru-Farsegarh Road,0.81,LOW,0.2,TRUE_SIGNAL,False
2026-01-06 16:53:51,2026-01-06,2026,1,6,16,Bijapur,PATROL,PTL-BIJ-383,Patrol noted villagers avoiding NH-30,0.87,LOW,0.2,TRUE_SIGNAL,False
2026-01-06 07:34:06,2026-01-06,2026,1,6,7,Bijapur,HUMINT,HUM-BIJ-173,Contact unable to verify report about Mirtur,0.52,MEDIUM,0.2,NOISE,False
2026-01-06 07:10:27,2026-01-06,2026,1,6,7,Bijapur,PATROL,PTL-BIJ-207,Area domination in Awapalli - normal,0.55,LOW,0.2,NOISE,False
2026-01-06 19:57:45,2026-01-06,2026,1,6,19,Bijapur,PATROL,PTL-BIJ-534,Area domination in Farsegarh - normal,0.49,MEDIUM,0.2,NOISE,False
2026-01-06 12:35:20,2026-01-06,2026,1,6,12,Bijapur,HUMINT,HUM-BIJ-359,Villager mentions nothing unusual at Pegdapalli,0.49,LOW,0.2,NOISE,False
2026-01-06 16:04:41,2026-01-06,2026,1,6,16,Bijapur,HUMINT,HUM-BIJ-609,Villager mentions nothing unusual at Basaguda,0.56,LOW,0.2,NOISE,False
2026-01-06 22:09:26,2026-01-06,2026,1,6,22,Bijapur,SIGINT,SIG-BIJ-870,Standard civilian communication at Bhejji,0.28,MEDIUM,0.2,NOISE,False
2026-01-06 16:06:44,2026-01-06,2026,1,6,16,Bijapur,HUMINT,HUM-BIJ-723,Source reports normal activity in Bhejji,0.41,LOW,0.2,NOISE,False
2026-01-06 09:26:50,2026-01-06,2026,1,6,9,Bijapur,HUMINT,HUM-BIJ-246,Villager mentions nothing unusual at Awapalli,0.31,MEDIUM,0.2,NOISE,False
2026-01-06 06:43:09,2026-01-06,2026,1,6,6,Bijapur,OSINT,OSI-BIJ-738,News about development at Bhopalpatnam,0.44,MEDIUM,0.2,NOISE,False
2026-01-06 05:41:51,2026-01-06,2026,1,6,5,Bijapur,HUMINT,HUM-BIJ-583,Contact unable to verify report about Gangaloor,0.46,LOW,0.2,NOISE,False
2026-01-06 05:57:59,2026-01-06,2026,1,6,5,Bijapur,SIGINT,SIG-BIJ-307,No significant signals near Farsegarh,0.31,LOW,0.2,NOISE,False
2026-01-06 11:30:42,2026-01-06,2026,1,6,11,Bijapur,PATROL,PTL-BIJ-149,Area domination in Somanpalli - normal,0.2,MEDIUM,0.2,NOISE,False
2026-01-06 03:09:09,2026-01-06,2026,1,6,3,Bijapur,SIGINT,SIG-BIJ-404,Standard civilian communication at Bhopalpatnam,0.43,LOW,0.2,NOISE,False
2026-01-06 10:53:17,2026-01-06,2026,1,6,10,Bijapur,HUMINT,HUM-BIJ-722,Asset reports routine matters in Tarrem,0.32,LOW,0.2,NOISE,False
2026-01-06 09:00:22,2026-01-06,2026,1,6,9,Bijapur,OSINT,OSI-BIJ-131,News about development at Pegdapalli,0.42,LOW,0.2,NOISE,False
2026-01-06 05:02:59,2026-01-06,2026,1,6,5,Bijapur,HUMINT,HUM-BIJ-393,Asset reports routine matters in Pidia,0.2,LOW,0.2,NOISE,False
2026-01-06 19:00:24,2026-01-06,2026,1,6,19,Bijapur,PATROL,PTL-BIJ-660,Routine patrol at Bhopalpatnam - clear,0.48,HIGH,0.2,NOISE,False
2026-01-06 20:13:06,2026-01-06,2026,1,6,20,Bijapur,SIGINT,SIG-BIJ-971,Standard civilian communication at Somanpalli,0.22,LOW,0.2,NOISE,False
2026-01-06 14:49:09,2026-01-06,2026,1,6,14,Bijapur,OSINT,OSI-BIJ-330,Weather updates for Farsegarh,0.2,LOW,0.2,NOISE,False
2026-01-06 20:08:24,2026-01-06,2026,1,6,20,Bijapur,HUMINT,HUM-BIJ-868,Source reports normal activity in Madded,0.49,LOW,0.2,NOISE,False
2026-01-06 13:07:43,2026-01-06,2026,1,6,13,Bijapur,PATROL,PTL-BIJ-398,ROP cleared Kutru-Farsegarh Road - no issues,0.34,MEDIUM,0.2,NOISE,False
2026-01-06 06:44:21,2026-01-06,2026,1,6,6,Bijapur,HUMINT,HUM-BIJ-421,Informant says quiet day at Usoor,0.56,LOW,0.2,NOISE,False
2026-01-06 20:12:39,2026-01-06,2026,1,6,20,Bijapur,SIGINT,SIG-BIJ-981,No significant signals near Madded,0.47,HIGH,0.2,NOISE,False
2026-01-06 10:22:54,2026-01-06,2026,1,6,10,Bijapur,SIGINT,SIG-BIJ-632,Standard civilian communication at Jangla,0.47,MEDIUM,0.2,NOISE,False
2026-01-06 02:46:55,2026-01-06,2026,1,6,2,Bijapur,OSINT,OSI-BIJ-369,News about development at Pegdapalli,0.39,LOW,0.2,NOISE,False
2026-01-06 03:51:21,2026-01-06,2026,1,6,3,Bijapur,HUMINT,HUM-BIJ-527,Contact unable to verify report about Madded,0.27,HIGH,0.2,NOISE,False
2026-01-06 19:31:23,2026-01-06,2026,1,6,19,Bijapur,HUMINT,HUM-BIJ-305,Source reports normal activity in Modakpal,0.6,LOW,0.2,NOISE,False
2026-01-06 23:28:20,2026-01-06,2026,1,6,23,Bijapur,PATROL,PTL-BIJ-514,Area domination in Bhopalpatnam - normal,0.33,LOW,0.2,NOISE,False
2026-01-06 03:00:26,2026-01-06,2026,1,6,3,Bijapur,SIGINT,SIG-BIJ-126,Decoy signal mentioning Dantewada,0.46,MEDIUM,0.2,DECEPTION,False
2026-01-06 04:04:15,2026-01-06,2026,1,6,4,Bijapur,SIGINT,SIG-BIJ-845,False transmission about Jagdalpur detected,0.63,LOW,0.2,DECEPTION,False
2026-01-06 08:08:32,2026-01-06,2026,1,6,8,Bijapur,SIGINT,SIG-BIJ-843,Decoy signal mentioning Kanker,0.47,MEDIUM,0.2,DECEPTION,False
2026-01-06 22:19:30,2026-01-06,2026,1,6,22,Bijapur,HUMINT,HUM-BIJ-835,Informant says Tarrem is completely safe (TRAP),0.46,MEDIUM,0.2,DECEPTION,False
2026-01-06 10:24:41,2026-01-06,2026,1,6,10,Bijapur,OSINT,OSI-BIJ-994,Fake news about ops in Bastar,0.53,LOW,0.2,DECEPTION,False
2026-01-06 12:54:35,2026-01-06,2026,1,6,12,Bijapur,HUMINT,HUM-BIJ-106,Informant says Madded is completely safe (TRAP),0.8,MEDIUM,0.2,DECEPTION,False
2026-01-06 02:47:29,2026-01-06,2026,1,6,2,Bijapur,HUMINT,HUM-BIJ-155,Informant says Gangaloor is completely safe (TRAP),0.45,LOW,0.2,DECEPTION,False
2026-01-06 10:35:52,2026-01-06,2026,1,6,10,Malkangiri,PATROL,PTL-MAL-171,Team found wire near Madded culvert,0.84,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 23:41:53,2026-01-06,2026,1,6,23,Malkangiri,SIGINT,SIG-MAL-765,Communication about 'delivery' at Farsegarh,0.67,HIGH,0.1,TRUE_SIGNAL,False
2026-01-06 19:29:09,2026-01-06,2026,1,6,19,Malkangiri,OSINT,OSI-MAL-520,News reports tension in Madded,0.84,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 15:16:17,2026-01-06,2026,1,6,15,Malkangiri,PATROL,PTL-MAL-723,Team reports hostile reception at Farsegarh,0.84,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 10:54:52,2026-01-06,2026,1,6,10,Malkangiri,OSINT,OSI-MAL-452,News reports tension in Pidia,0.8,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 06:37:51,2026-01-06,2026,1,6,6,Malkangiri,OSINT,OSI-MAL-696,Social media shows pamphlets at Kutru,0.71,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 05:30:58,2026-01-06,2026,1,6,5,Malkangiri,OSINT,OSI-MAL-737,News reports tension in Mirtur,0.66,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 10:11:53,2026-01-06,2026,1,6,10,Malkangiri,PATROL,PTL-MAL-318,Patrol found tracks of 4 persons near Tarrem,0.88,MEDIUM,0.1,TRUE_SIGNAL,False
2026-01-06 07:05:08,2026-01-06,2026,1,6,7,Malkangiri,HUMINT,HUM-MAL-235,Source confirms cadre presence at Somanpalli,0.9,MEDIUM,0.1,TRUE_SIGNAL,False
2026-01-06 07:29:40,2026-01-06,2026,1,6,7,Malkangiri,PATROL,PTL-MAL-248,Patrol noted villagers avoiding Kutru-Farsegarh Road,0.57,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 00:07:23,2026-01-06,2026,1,6,0,Malkangiri,HUMINT,HUM-MAL-527,Contact reports suspicious meeting at Pegdapalli,0.76,HIGH,0.1,TRUE_SIGNAL,False
2026-01-06 09:44:08,2026-01-06,2026,1,6,9,Malkangiri,PATROL,PTL-MAL-581,Team reports hostile reception at Tarrem,0.71,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 16:32:59,2026-01-06,2026,1,6,16,Malkangiri,SIGINT,SIG-MAL-485,Voice intercept references Kutru-Farsegarh Road,0.57,MEDIUM,0.1,TRUE_SIGNAL,False
2026-01-06 06:45:25,2026-01-06,2026,1,6,6,Malkangiri,SIGINT,SIG-MAL-361,Encrypted burst from Gangaloor area,0.86,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 14:25:13,2026-01-06,2026,1,6,14,Malkangiri,HUMINT,HUM-MAL-196,Informant reports 15 suspects near Farsegarh,0.71,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 06:09:52,2026-01-06,2026,1,6,6,Malkangiri,PATROL,PTL-MAL-181,Patrol found tracks of 5 persons near Basaguda,0.55,MEDIUM,0.1,TRUE_SIGNAL,False
2026-01-06 04:34:39,2026-01-06,2026,1,6,4,Malkangiri,OSINT,OSI-MAL-433,WhatsApp warns about Gangaloor-Usoor Route,0.89,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 22:46:52,2026-01-06,2026,1,6,22,Malkangiri,SIGINT,SIG-MAL-801,Communication about 'delivery' at Pidia,0.84,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 14:53:59,2026-01-06,2026,1,6,14,Malkangiri,PATROL,PTL-MAL-991,ROP observed disturbed soil on Basaguda-Mirtur Road,0.8,HIGH,0.1,TRUE_SIGNAL,False
2026-01-06 01:44:53,2026-01-06,2026,1,6,1,Malkangiri,PATROL,PTL-MAL-726,Patrol found tracks of 11 persons near Pegdapalli,0.82,HIGH,0.1,TRUE_SIGNAL,False
2026-01-06 02:04:50,2026-01-06,2026,1,6,2,Malkangiri,PATROL,PTL-MAL-471,Patrol noted villagers avoiding Basaguda-Mirtur Road,0.57,HIGH,0.1,TRUE_SIGNAL,False
2026-01-06 13:41:42,2026-01-06,2026,1,6,13,Malkangiri,HUMINT,HUM-MAL-247,Source warns of planned attack on Bijapur-Bhopalpatanam Road,0.8,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 06:55:26,2026-01-06,2026,1,6,6,Malkangiri,SIGINT,SIG-MAL-396,Intercept mentions Basaguda coordinates,0.81,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 11:30:56,2026-01-06,2026,1,6,11,Malkangiri,HUMINT,HUM-MAL-516,Source confirms cadre presence at Bhejji,0.68,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 23:56:30,2026-01-06,2026,1,6,23,Malkangiri,HUMINT,HUM-MAL-684,Contact reports suspicious meeting at Mirtur,0.66,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 19:23:40,2026-01-06,2026,1,6,19,Malkangiri,OSINT,OSI-MAL-281,Social media shows pamphlets at Jangla,0.95,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 11:37:32,2026-01-06,2026,1,6,11,Malkangiri,OSINT,OSI-MAL-433,Twitter mentions activity near Bhejji,0.84,MEDIUM,0.1,TRUE_SIGNAL,False
2026-01-06 21:55:58,2026-01-06,2026,1,6,21,Malkangiri,PATROL,PTL-MAL-971,Patrol found tracks of 3 persons near Mirtur,0.76,HIGH,0.1,TRUE_SIGNAL,False
2026-01-06 04:13:45,2026-01-06,2026,1,6,4,Malkangiri,HUMINT,HUM-MAL-174,Informant reports 8 suspects near Somanpalli,0.74,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 07:23:02,2026-01-06,2026,1,6,7,Malkangiri,SIGINT,SIG-MAL-526,Radio spike detected near Gangaloor,0.64,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 18:50:20,2026-01-06,2026,1,6,18,Malkangiri,PATROL,PTL-MAL-117,Team reports hostile reception at Gangaloor,0.84,HIGH,0.1,TRUE_SIGNAL,False
2026-01-06 20:08:31,2026-01-06,2026,1,6,20,Malkangiri,OSINT,OSI-MAL-647,WhatsApp warns about NH-30,0.65,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 13:26:39,2026-01-06,2026,1,6,13,Malkangiri,OSINT,OSI-MAL-861,Twitter mentions activity near Jangla,0.84,MEDIUM,0.1,TRUE_SIGNAL,False
2026-01-06 09:27:40,2026-01-06,2026,1,6,9,Malkangiri,OSINT,OSI-MAL-662,Twitter mentions activity near Usoor,0.83,LOW,0.1,TRUE_SIGNAL,False
2026-01-06 18:33:54,2026-01-06,2026,1,6,18,Malkangiri,OSINT,OSI-MAL-403,WhatsApp warns about Gangaloor-Usoor Route,0.72,MEDIUM,0.1,TRUE_SIGNAL,False
2026-01-06 14:10:08,2026-01-06,2026,1,6,14,Malkangiri,HUMINT,HUM-MAL-328,Source reports normal activity in Usoor,0.37,LOW,0.1,NOISE,False
2026-01-06 08:28:50,2026-01-06,2026,1,6,8,Malkangiri,PATROL,PTL-MAL-130,ROP cleared Basaguda-Mirtur Road - no issues,0.55,MEDIUM,0.1,NOISE,False
2026-01-06 17:44:53,2026-01-06,2026,1,6,17,Malkangiri,PATROL,PTL-MAL-946,ROP cleared Awapalli Route - no issues,0.6,LOW,0.1,NOISE,False
2026-01-06 20:03:22,2026-01-06,2026,1,6,20,Malkangiri,HUMINT,HUM-MAL-429,Informant says quiet day at Gangaloor,0.44,LOW,0.1,NOISE,False
2026-01-06 22:55:07,2026-01-06,2026,1,6,22,Malkangiri,OSINT,OSI-MAL-593,Weather updates for Madded,0.59,HIGH,0.1,NOISE,False
2026-01-06 10:11:21,2026-01-06,2026,1,6,10,Malkangiri,OSINT,OSI-MAL-879,News about development at Farsegarh,0.28,MEDIUM,0.1,NOISE,False
2026-01-06 23:46:15,2026-01-06,2026,1,6,23,Malkangiri,HUMINT,HUM-MAL-631,Source reports normal activity in Mirtur,0.22,LOW,0.1,NOISE,False
2026-01-06 17:02:36,2026-01-06,2026,1,6,17,Malkangiri,OSINT,OSI-MAL-604,Weather updates for Pegdapalli,0.52,MEDIUM,0.1,NOISE,False
2026-01-06 06:08:48,2026-01-06,2026,1,6,6,Malkangiri,PATROL,PTL-MAL-505,Area domination in Jangla - normal,0.33,MEDIUM,0.1,NOISE,False
2026-01-06 11:32:06,2026-01-06,2026,1,6,11,Malkangiri,OSINT,OSI-MAL-748,Weather updates for Gangaloor,0.37,MEDIUM,0.1,NOISE,False
2026-01-06 04:50:50,2026-01-06,2026,1,6,4,Malkangiri,SIGINT,SIG-MAL-324,No significant signals near Gangaloor,0.28,MEDIUM,0.1,NOISE,False
2026-01-06 01:13:48,2026-01-06,2026,1,6,1,Malkangiri,OSINT,OSI-MAL-961,News about development at Farsegarh,0.48,HIGH,0.1,NOISE,False
2026-01-06 11:52:46,2026-01-06,2026,1,6,11,Malkangiri,HUMINT,HUM-MAL-575,Source reports normal activity in Somanpalli,0.37,LOW,0.1,NOISE,False
2026-01-06 15:50:33,2026-01-06,2026,1,6,15,Malkangiri,PATROL,PTL-MAL-416,ROP cleared Awapalli Route - no issues,0.23,LOW,0.1,NOISE,False
2026-01-06 20:47:38,2026-01-06,2026,1,6,20,Malkangiri,PATROL,PTL-MAL-688,ROP cleared NH-30 - no issues,0.48,LOW,0.1,NOISE,False
2026-01-06 02:12:20,2026-01-06,2026,1,6,2,Malkangiri,HUMINT,HUM-MAL-300,Villager mentions nothing unusual at Bhejji,0.55,LOW,0.1,NOISE,False
2026-01-06 06:16:23,2026-01-06,2026,1,6,6,Malkangiri,HUMINT,HUM-MAL-426,Informant says quiet day at Pegdapalli,0.22,MEDIUM,0.1,NOISE,False
2026-01-06 11:24:59,2026-01-06,2026,1,6,11,Malkangiri,HUMINT,HUM-MAL-131,Informant says quiet day at Tarrem,0.42,LOW,0.1,NOISE,False
2026-01-06 08:39:48,2026-01-06,2026,1,6,8,Malkangiri,HUMINT,HUM-MAL-563,Informant says quiet day at Jangla,0.56,HIGH,0.1,NOISE,False
2026-01-06 02:38:58,2026-01-06,2026,1,6,2,Malkangiri,HUMINT,HUM-MAL-310,Source reports normal activity in Modakpal,0.24,LOW,0.1,NOISE,False
2026-01-06 19:48:51,2026-01-06,2026,1,6,19,Malkangiri,HUMINT,HUM-MAL-587,Villager mentions nothing unusual at Bhejji,0.44,MEDIUM,0.1,NOISE,False
2026-01-06 06:47:13,2026-01-06,2026,1,6,6,Malkangiri,HUMINT,HUM-MAL-341,Villager mentions nothing unusual at Pidia,0.26,HIGH,0.1,NOISE,False
2026-01-06 09:19:12,2026-01-06,2026,1,6,9,Malkangiri,PATROL,PTL-MAL-856,Area domination in Bhejji - normal,0.43,LOW,0.1,NOISE,False
2026-01-06 21:20:29,2026-01-06,2026,1,6,21,Malkangiri,HUMINT,HUM-MAL-554,Contact unable to verify report about Bhejji,0.44,LOW,0.1,NOISE,False
2026-01-06 00:53:37,2026-01-06,2026,1,6,0,Malkangiri,OSINT,OSI-MAL-247,Weather updates for Pegdapalli,0.54,LOW,0.1,NOISE,False
2026-01-06 15:18:48,2026-01-06,2026,1,6,15,Malkangiri,OSINT,OSI-MAL-246,News about development at Pidia,0.51,MEDIUM,0.1,NOISE,False
2026-01-06 05:37:55,2026-01-06,2026,1,6,5,Malkangiri,PATROL,PTL-MAL-781,ROP cleared Kutru-Farsegarh Road - no issues,0.24,LOW,0.1,NOISE,False
2026-01-06 04:31:19,2026-01-06,2026,1,6,4,Malkangiri,SIGINT,SIG-MAL-421,Standard civilian communication at Somanpalli,0.48,HIGH,0.1,NOISE,False
2026-01-06 21:14:04,2026-01-06,2026,1,6,21,Malkangiri,HUMINT,HUM-MAL-554,Contact reports cadres left area permanently (FALSE),0.69,LOW,0.1,DECEPTION,False
2026-01-06 12:28:53,2026-01-06,2026,1,6,12,Malkangiri,OSINT,OSI-MAL-567,Fake news about ops in Bastar,0.69,LOW,0.1,DECEPTION,False
2026-01-06 06:27:19,2026-01-06,2026,1,6,6,Malkangiri,PATROL,PTL-MAL-372,Patrol reports Awapalli Route safe (COMPROMISED),0.76,LOW,0.1,DECEPTION,False
2026-01-06 05:18:38,2026-01-06,2026,1,6,5,Malkangiri,HUMINT,HUM-MAL-689,Informant says Pegdapalli is completely safe (TRAP),0.77,LOW,0.1,DECEPTION,False
2026-01-06 16:21:59,2026-01-06,2026,1,6,16,Malkangiri,SIGINT,SIG-MAL-485,Decoy signal mentioning Dantewada,0.64,MEDIUM,0.1,DECEPTION,False
